,VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract,Electric_Range
5054,7JRH60FD7N,Asotin,Clarkston,WA,99403.0,2022,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,9.0,258051811,POINT (-117.04556 46.41402),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||PUD NO 1 OF ASOTIN COUNTY,53003960100.0,41.0
5055,1N4BZ0CP8H,King,Seattle,WA,98112.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,43.0,349499041,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007700.0,107.0
5056,1N4BZ0CPXH,Kitsap,Suquamish,WA,98392.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,23.0,203519375,POINT (-122.55242 47.73162),PUGET SOUND ENERGY INC,53035940100.0,107.0
5057,WMWXP3C01M,King,Bellevue,WA,98004.0,2021,MINI,HARDTOP,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,41.0,115284529,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023807.0,110.0
5058,3C3CFFGEXD,King,Seattle,WA,98105.0,2013,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,43.0,349861410,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004401.0,87.0
5059,4JGFB4GB3S,Benton,Richland,WA,99352.0,2025,MERCEDES-BENZ,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,8.0,273456837,POINT (-119.27372 46.27391),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010810.0,49.0
5060,1FADP3R41F,Pierce,Tacoma,WA,98403.0,2015,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,27.0,251096989,POINT (-122.46037 47.26455),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060600.0,76.0
5061,JTDKN3DP8C,King,Renton,WA,98059.0,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,11.0,187557107,POINT (-122.15734 47.48718),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025602.0,6.0
5062,WBY8P6C57K,King,Seattle,WA,98118.0,2019,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,37.0,2961836,POINT (-122.2668 47.55115),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033010200.0,153.0
5063,3C3CFFGE0D,King,Seattle,WA,98106.0,2013,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,34.0,5209368,POINT (-122.35163 47.54287),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010800.0,87.0
5064,JTDKN3DP1C,Clark,La Center,WA,98629.0,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,18.0,272139731,POINT (-122.67248 45.86156),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040201.0,6.0
5065,1N4BZ0CP3H,King,Kirkland,WA,98033.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,48.0,478134464,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606.0,107.0
5066,WMWXP3C00M,King,Mercer Island,WA,98040.0,2021,MINI,HARDTOP,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,41.0,110104893,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024602.0,110.0
5067,5YJSA1E24G,Douglas,Orondo,WA,98843.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,12.0,132676918,POINT (-120.22795 47.62353),PUD NO 1 OF DOUGLAS COUNTY,53017950101.0,210.0
5068,JTDKN3DP6E,King,Seattle,WA,98115.0,2014,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,46.0,248099050,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002600.0,6.0
5069,WBY1Z6C35H,Clark,Vancouver,WA,98661.0,2017,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,49.0,113598152,POINT (-122.62934 45.63201),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042800.0,81.0
5070,1N4BZ0CP1H,Spokane,Spokane,WA,99207.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,3.0,151492491,POINT (-117.3973 47.67573),MODERN ELECTRIC WATER COMPANY,53063002600.0,107.0
5071,JTDKN3DP9C,Whatcom,Bellingham,WA,98226.0,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,42.0,271954518,POINT (-122.49756 48.7999),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000302.0,6.0
5072,WAUTPBFF8H,King,Seattle,WA,98136.0,2017,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,34.0,167586639,POINT (-122.38415 47.53755),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010602.0,16.0
5074,JTDKN3DP4D,King,Seattle,WA,98105.0,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,43.0,276665791,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004402.0,6.0
5075,WBY8P4C08L,King,Seattle,WA,98115.0,2020,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,46.0,122906332,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003800.0,126.0
5076,5YJSA1E14H,Clark,Camas,WA,98607.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,18.0,313466415,POINT (-122.40199 45.58694),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041325.0,210.0
5077,WBY7Z6C56J,King,Seattle,WA,98144.0,2018,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,37.0,102038002,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009500.0,114.0
5078,KMHE54L2XH,Snohomish,Edmonds,WA,98026.0,2017,HYUNDAI,SONATA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,32.0,144093792,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050900.0,27.0
5079,1N4BZ0CP3H,Snohomish,Edmonds,WA,98026.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,32.0,307527748,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050900.0,107.0
5080,5YJSA1E25H,Pierce,Steilacoom,WA,98388.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,28.0,163047356,POINT (-122.59802 47.17303),BONNEVILLE POWER ADMINISTRATION||TOWN OF STEILACOOM|CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072109.0,210.0
5081,WP0AB2Y12M,King,Mercer Island,WA,98040.0,2021,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,41.0,152674560,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500.0,203.0
5082,WAUTPBFF8G,King,Seattle,WA,98122.0,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,43.0,261971559,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007902.0,16.0
5083,5YJSA1E21H,Thurston,Yelm,WA,98597.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,20.0,109551060,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012531.0,210.0
5084,WBY8P4C09L,King,Seattle,WA,98178.0,2020,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,37.0,262368137,POINT (-122.23825 47.49461),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033026001.0,126.0
5085,JA3215H46G,Whatcom,Bellingham,WA,98226.0,2016,MITSUBISHI,I-MIEV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,42.0,174283742,POINT (-122.49756 48.7999),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000101.0,62.0
5086,WP0AB2Y16L,Thurston,Olympia,WA,98503.0,2020,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,2.0,185864927,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011628.0,203.0
5087,5YJSA1E28G,Thurston,Olympia,WA,98516.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,22.0,219684083,POINT (-122.75103 47.08149),PUGET SOUND ENERGY INC,53067012221.0,210.0
5088,5YJSA1E20H,King,Seattle,WA,98119.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,36.0,136647948,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006900.0,210.0
5089,5YJSA1E22G,King,Seattle,WA,98116.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,34.0,6813131,POINT (-122.41067 47.57894),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009701.0,210.0
5090,JTDKN3DP6C,Lewis,Centralia,WA,98531.0,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,20.0,124652993,POINT (-122.95298 46.72894),BONNEVILLE POWER ADMINISTRATION||CITY OF CENTRALIA - (WA)|CITY OF TACOMA - (WA),53041970400.0,6.0
5091,1N4BZ0CP8H,King,Sammamish,WA,98074.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,45.0,180594872,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032225.0,107.0
5092,JTDKN3DP3E,Clark,Vancouver,WA,98686.0,2014,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,17.0,163238015,POINT (-122.62731 45.71668),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040412.0,6.0
5093,1N4BZ0CP6H,Chelan,Wenatchee,WA,98801.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,12.0,281143054,POINT (-120.30522 47.41494),PUD NO 1 OF CHELAN COUNTY,53007961301.0,107.0
5094,5YJSA1E16H,Clark,Camas,WA,98607.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,18.0,205306636,POINT (-122.40199 45.58694),BONNEVILLE POWER ADMINISTRATION||PACIFICORP||PUD NO 1 OF CLARK COUNTY - (WA),53011041500.0,210.0
5095,KNDJP3AE5G,King,Bellevue,WA,98006.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,31950.0,41.0,220280350,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024904.0,93.0
5096,5YJSA1E24K,Thurston,Lacey,WA,98516.0,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,22.0,229677220,POINT (-122.75103 47.08149),PUGET SOUND ENERGY INC,53067012225.0,270.0
5097,WP0AC2Y10L,King,Redmond,WA,98052.0,2020,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,45.0,267649105,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321.0,192.0
5098,5YJSA1E21H,King,Bellevue,WA,98006.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,41.0,192942347,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024905.0,210.0
5099,1FADP3R42D,Snohomish,Lynnwood,WA,98087.0,2013,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,21.0,1680920,POINT (-122.27981 47.85727),PUGET SOUND ENERGY INC,53061050102.0,76.0
5100,3C3CFFGE4F,King,Kirkland,WA,98034.0,2015,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,1.0,156594980,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300.0,87.0
5101,WBY8P4C59K,Snohomish,Lynnwood,WA,98036.0,2019,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,1.0,204695333,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051914.0,126.0
5102,7JRH60FL3R,King,Seattle,WA,98108.0,2024,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,37.0,254692168,POINT (-122.30346 47.55379),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010401.0,41.0
5103,5YJSA1E21H,Thurston,Olympia,WA,98513.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,2.0,163298908,POINT (-122.81754 46.98876),PUGET SOUND ENERGY INC,53067012420.0,210.0
5104,5YJSA1DP5C,King,Seattle,WA,98105.0,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,59900.0,46.0,349228323,POINT (-122.31307 47.66127),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033004102.0,265.0
5105,KMHE54L22H,King,Seattle,WA,98126.0,2017,HYUNDAI,SONATA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,34.0,208485322,POINT (-122.36893 47.54701),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010501.0,27.0
5106,WA1AAAGE5M,King,Seattle,WA,98108.0,2021,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,37.0,261322876,POINT (-122.30346 47.55379),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010401.0,222.0
5107,1N4BZ0CP4H,San Juan,Lopez Island,WA,98261.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,40.0,478322120,POINT (-122.91395 48.52342),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960501.0,107.0
5108,KNDJX3AE4H,Spokane,Spokane,WA,99203.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,32250.0,6.0,100594651,POINT (-117.39322 47.63374),MODERN ELECTRIC WATER COMPANY,53063004300.0,93.0
5109,WA1VABGE9M,King,Seattle,WA,98117.0,2021,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,36.0,267939948,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003100.0,222.0
5110,JTDKN3DP9E,King,Seattle,WA,98136.0,2014,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,34.0,129553574,POINT (-122.38415 47.53755),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011601.0,6.0
5111,5YJSA1CN5C,Mason,Shelton,WA,98584.0,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,59900.0,35.0,323974983,POINT (-123.10565 47.21248),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045960800.0,265.0
5112,3C3CFFGE1F,Clark,Vancouver,WA,98662.0,2015,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,49.0,206898604,POINT (-122.57722 45.64251),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041114.0,87.0
5113,JTDKN3DPXE,Pierce,Tacoma,WA,98406.0,2014,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,27.0,133853884,POINT (-122.52082 47.26887),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060800.0,6.0
5114,5YJSA1E26K,Snohomish,Lynnwood,WA,98037.0,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,32.0,240018320,POINT (-122.27734 47.83785),PUGET SOUND ENERGY INC,53061051601.0,270.0
5115,5YJSA1E19G,San Juan,Friday Harbor,WA,98250.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,40.0,166229906,POINT (-123.01648 48.53448),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960301.0,210.0
5116,JTDKN3DP6C,Pierce,Gig Harbor,WA,98335.0,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,26.0,181912601,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072406.0,6.0
5117,WAUUPBFF4G,Whatcom,Bellingham,WA,98226.0,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,42.0,269451220,POINT (-122.49756 48.7999),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000302.0,16.0
5118,KNDJX3AE6G,King,Seattle,WA,98136.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,31950.0,34.0,202789303,POINT (-122.38415 47.53755),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010601.0,93.0
5119,1N4BZ0CP4H,King,Seattle,WA,98106.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,34.0,340944544,POINT (-122.35163 47.54287),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009900.0,107.0
5120,5LMTJ5DZXP,King,Vashon,WA,98070.0,2023,LINCOLN,CORSAIR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,34.0,265792278,POINT (-122.4573 47.44929),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027702.0,28.0
5121,KNDJX3AE4H,King,Vashon,WA,98070.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,32250.0,34.0,345412406,POINT (-122.4573 47.44929),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027701.0,93.0
5122,WDDVP9AB0G,King,Seattle,WA,98103.0,2016,MERCEDES-BENZ,B-CLASS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,36.0,101592116,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003500.0,87.0
5123,3C3CFFGE9F,Pierce,Tacoma,WA,98422.0,2015,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,27.0,218907412,POINT (-122.37683 47.28642),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940011.0,87.0
5124,WA1AAAGE6M,King,Seattle,WA,98103.0,2021,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,43.0,142036079,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004901.0,222.0
5125,WBY7Z2C58J,King,Seattle,WA,98117.0,2018,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,36.0,476090709,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003202.0,114.0
5126,WAUTPBFF8H,King,Seattle,WA,98107.0,2017,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,36.0,155214832,POINT (-122.38591 47.67597),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003201.0,16.0
5127,WBY8P6C5XK,King,Seattle,WA,98118.0,2019,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,37.0,474231033,POINT (-122.2668 47.55115),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010302.0,153.0
5128,KMHE54L22G,King,Seattle,WA,98103.0,2016,HYUNDAI,SONATA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,43.0,140360692,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003500.0,27.0
5129,7JRH60FC1S,King,Seattle,WA,98102.0,2025,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,43.0,272926125,POINT (-122.32427 47.63433),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007404.0,41.0
5130,4JGFB4GB8S,Skagit,Anacortes,WA,98221.0,2025,MERCEDES-BENZ,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,40.0,275657063,POINT (-122.61214 48.51748),PUGET SOUND ENERGY INC,53057940201.0,49.0
5131,WBY7Z6C52J,King,Shoreline,WA,98177.0,2018,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,32.0,315057529,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020900.0,114.0
5132,5LMTJ5DZ2R,Kitsap,Hansville,WA,98340.0,2024,LINCOLN,CORSAIR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,23.0,272082233,POINT (-122.54758 47.91795),PUGET SOUND ENERGY INC,53035090101.0,28.0
5133,3C3CFFGE1E,Whatcom,Bellingham,WA,98226.0,2014,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,42.0,321901429,POINT (-122.49756 48.7999),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010702.0,87.0
5134,5YJSA1E28H,Clark,Vancouver,WA,98665.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,49.0,265104570,POINT (-122.64443 45.67871),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040809.0,210.0
5135,5YJSA1E25G,King,Vashon,WA,98070.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,34.0,121763946,POINT (-122.4573 47.44929),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027701.0,210.0
5136,5YJSA1E23G,Kittitas,Cle Elum,WA,98922.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,13.0,228452262,POINT (-120.93943 47.195),PUGET SOUND ENERGY INC,53037975201.0,210.0
5137,5YJSA1E2XH,King,Renton,WA,98058.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,47.0,203912684,POINT (-122.08747 47.4466),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029307.0,210.0
5138,KNDJX3AE0G,Skagit,Mount Vernon,WA,98274.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,31950.0,10.0,102800862,POINT (-122.32295 48.4152),PUGET SOUND ENERGY INC,53057951200.0,93.0
5139,7JRH60FL9P,Pierce,Tacoma,WA,98407.0,2023,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,27.0,233573098,POINT (-122.51134 47.29238),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060500.0,41.0
5140,5YJSA1E23G,Chelan,Wenatchee,WA,98801.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,12.0,320505328,POINT (-120.30522 47.41494),PUD NO 1 OF CHELAN COUNTY,53007961200.0,210.0
5141,5YJSA1E27H,Clark,La Center,WA,98629.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,20.0,143776321,POINT (-122.67248 45.86156),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040203.0,210.0
5142,WMWXP3C03M,King,Seattle,WA,98116.0,2021,MINI,HARDTOP,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,34.0,110956772,POINT (-122.41067 47.57894),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010501.0,110.0
5143,WAUTPBFF8J,King,Mercer Island,WA,98040.0,2018,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,41.0,473752121,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024601.0,16.0
5144,WMZYU7C59K,King,Redmond,WA,98052.0,2019,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,36900.0,48.0,236515870,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022802.0,12.0
